major_code,num,title,writer,date,content,img_url,file_url
404,399,2022-1학기 국가장학금 1차 신청 일정 안내,서재이,2021.11.25,"1. 신청일정 : 2021. 11. 24.(수) 9시 ~ 2021. 12. 30.(목) 18시
 2. 서류제출 및 가구원 동의:2021. 11. 24.(수) 9시 ~ 2022. 1. 4.(화) 18시 

3. 신청대상 : 재학생, 재입학생, 신입생, 복학생 등 모든 학적 신청 가능
※ 재학생은 국가장학금 1차 신청이 원칙이며, 신입생, 편입생, 재입학생, 
복학생도 1차 신청이 가능 

4. 신청방법 : 한국장학재단 홈페이지와 모바일 앱 통한 신청 가능
가. 한국장학재단 홈페이지 주소 :http://www.kosaf.go.kr
나. ﻿한국장학재단 모바일 앱 주소 :https://mo.kosaf.go.kr/apps

5. 학자금 지원 구간별 연간 지원 금액 변경 사항(한국장학재단)
   (5~8구간) 5~6구간 368->390만원, 7구간 120->350만원, 8구간 67.5->350만원
   (기초,차상위) 520만원->첫째 자녀 700만원, 둘째자녀 등록금 전액
   (다자녀) 8구간 이하 셋째이상 자녀 450~520만원->등록금 전액

6. 기타사항
가. 국가장학금 신청자는 교내 장학금(미래장학금)의 수혜 자격이 주어짐
- 2022-1학기 미래장학금은 해당학기(2022-1) 학자금 지원구간 있어야 함
이에 국가장학금을 수혜하고 휴학 후 복학한 학생도 해당학기(2022-1) 
미래장학금을 수혜하고자 할 경우에는 학자금 지원구간이 산정될 수 있도록 해당학기
(2022-1) 국가장학금을 신청하시기 바람
- 미 신청자는 해당학기(2022-1) 학자금 지원구간 확인 불가로 미래장학금 
선발 대상에서 탈락 될 수 있음
나. 장학금 신청시 e-서비스에 입력한 국민은행 계좌를 입력 요망
다. 학사학위 전공심화과정 학생은 학과명 선택시 ""00학과(전공심화)""로 선택 요망
- 학사학위 전공심화과정 2022학년도 신입생 : ""편입생""으로 반드시 입력
- 학사학위 전공심화과정 재학생 : ""재학생""으로 입력

7. 문의처 : 한국장학재단 고객상담센터 1599-2000(평일 09:00~18:00까지)",https://www.dongyang.ac.kr/html_portlet_repositories/images/ExtImgFile/10181/10208/619084/7589.jpg,[]
404,398,2022년 전기전자통신공학부 학과 대표 입후보자입니다.,윤현수,2021.11.23,  ,https://www.dongyang.ac.kr/html_portlet_repositories/images/ExtImgFile/10181/575763/561128/7535.jpg https://www.dongyang.ac.kr/html_portlet_repositories/images/ExtImgFile/10181/575763/561128/7536.jpg https://www.dongyang.ac.kr/html_portlet_repositories/images/ExtImgFile/10181/575763/561128/7537.jpg https://www.dongyang.ac.kr/html_portlet_repositories/images/ExtImgFile/10181/575763/561128/7538.jpg,[]
404,397,전기공학과 기자재실 근로학생 모집 공고,윤성찬,2021.11.17,"전기공학과 기자재실 근로학생 모집안내]

전기공학과 기자재실 근로학생을 다음과 같이 모집합니다.

1. 모집 기간 : 모집완료까지
2. 모집 인원 : 2명

3. 지원 조건 : 
- 전기공학과 재학생 中 1학년 또는 전공심화과정 3학년
- 방학 중 근로 가능 학생
- 야간 근로 가능 학생

4. 근무 시간 : 협의 후 결정(원하는 시간만 근무 불가)
- 선발 후 바로 근무 예정

5. 지원 방법 : 첨부파일에 있는 서류 작성 후, 메일로(scyoon@dongyang.ac.kr) 함께 제출

[제목] - 전기공학과 기자재실 근로장학생 지원합니다.
[내용]
- 학번/이름
- 학년/반
- 연락처

6. 기타 문의 : 이메일(scyoon@dongyang.ac.kr) 또는 02)2610-1883",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19579/download.do': '전기공학과 기자재실 근로학생 지원서.hwp'}]
404,396,[취업] (공통) (주)바라스토 구인공고,윤성찬,2021.11.08,"1.     구인사항
-       기업명 : ㈜바라스토
-       모집분야 : 기술직(AS 기술지원)
-       수행업무 : CCTV NVR 금융권 기술지원
-       채용인원 : 2명
-       전공 : 무관 (CCTV, PC, 네트워크 기본지식)
-       필수자격 : 군필, 운전면허 소지
  2.     근로조건
-       근무지 : 서울 성동구 성수이로 118 성수아카데미타워 1422호(성수역 100m)
-       고용형태 : 정규직
-       급여 : 2,400 – 2,600
-       근무일 : 주5일
-       근무시간 : 9:00 – 18:00
-       휴일근무 :
-       복리후생 : 4대보험, 경조휴가, 하계휴가, 연차, 명절보너스
  3.     접수방법 : 이메일 접수
-       접수처 : wjkim@varasto.co.kr
-       구비서류 : 이력서, 자기소개서, 졸업(예정)증명서
-       마감일자 : 2021. 11. 30.
 ",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19578/download.do': '입사지원서_기계+전기전자통신공학부 (1).docx'}]
404,395,"[취업] (전자, 통신) (주)넷클립스 구인공고",윤성찬,2021.11.08,"1.구인 사항
-기업명 : ㈜넷클립스
-모집분야 : 시스템 엔지니어
-지원자격 : 초대졸 이상 (남) / 군필
-수행업무 : 스토리지, 시스템 구축
-채용인원 : 2명
-전공 : 컴퓨터/전자공학, 정보처리기사 등
-우대사항 : 리눅스,윈도우서버 OS 운영가능, 운전면허 소지자   
    2.근로 조건
      -근무지 : 서울시 성동구 성수일로 77 서울숲아이티밸리 1004호
      -고용형태 : 정규직(수습기간)-1개월, 계약직(기간제,무기계약직/정규직 전환 가능)-2년
      -급 여 : 협의
      -근무일 : 주 5일
      -근무시간 : 09:00~18:00
      -복리후생 : 4대보험, 경조 휴가, 연차 등
    3.접수 방법 : 이메일 접수
      -접수처 : lisa@netclips.co.kr
      -구비서류 : 이력서, 자기소개서, 성적증명서, 졸업(예정)증명서
      -마감일자 : 2021.11.30

 ",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19577/download.do': '입사지원서_기계+전기전자통신공학부 (1).docx'}]
404,394,[취업] (전기) (주)리팩,윤성찬,2021.11.05,"1. 모집직무 : 기계조립, 제어업무 (전기전공자는 기계조립 학습후 전기업무 배치), 포장기계 설치시운전

2. 채용인원 : 1명 (기계전공자 0명, 전기전공자 0명)

3. 자격요건 
1) 기계 (메카트로닉스, 로봇공학)관련학과 졸업자, 졸업예정자
2) 전기공학과 졸업자, 졸업예정자
3) 학점 평균 3.0 이상인자 
4) 비흡연자 

4. 진행일정 (예정일임)
 - 서류접수 : 11월 12일(금) 까지

 - 임원면접  : 서류합격자에 한함
 - 입사일자 : 2021년 12월 1일 예정

5. 업무내용
[기계조립업무]
- 도면 분석을 통한 기계조립
- 완성된 설비의 시운전 및 조정, 오류작동 해결, 개선등
- 기계관련학과 / 관련자격증 우대
- 비흡연자

[제어업무]
- 전기배선, PLC 프로그램 셋팅
- 완성된 설비의 시운전 및 조정, 오류작동 해결, 개선등
- 전기관련학과 / 관련자격증 우대
- 비흡연자

6. 복리후생 : 청년내일채움공제 지원, 기숙사, 식사제공, 근무복제공, 적은 잔업시간 운영
  4대보험, 퇴직금 별도, 성과급 지급 등

7. 지원서 양식 : 파일첨부 (구비서류까지 첨부하여 메일로 보내주시면 됩니다.).",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19575/download.do': '개인정보 활용 동의서 (2).docx'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19576/download.do': '리팩입사지원서 (2).docx'}]"
404,393,[마감]학부사무실 근로장학생 모집 공고,서재이,2021.11.04,"전기전자통신공학부 사무실에서 근무할 근로장학생을 다음과 같이 모집하오니 성실한 학생의 많은 지원 바랍니다.
                                 - 다  음 -
1. 근무장소 : 학부사무실(3호관 409호)
2. 업무 : 학과사무실 업무 지원 및 사무실 환경 관리
3. 근무시간 : 강의 없는 주간시간 또는 야간시간 근무 

4. 모집대상 
  가. 전기공학과, 정보·반도체전자공학과 재학생 중 1학년 또는 전공심화과정 3학년
  나. 정보통신공학과 재학생 중 1, 2학년
5. 모집인원  : 0명
6. 모집기간 : 마감
7. 급 여 : 최저시급에 준한 급여 지급
8. 신청방법
  가. 시간표 지참(과/학번/이름/연락처 기재)하여 학부사무실 3-409호로 방문
  나. 방문이 어려울 경우, 첨부된 양식을 작성하여 시간표와 함께 메일(jayseo@dongyang.ac.kr)로 접수
  나. 개별 연락 후 면접 진행
9. 유의사항
  가. 학기시간표 및 제출 서류 참고하여 선발합니다.
  나. 야간 근로(17:00~22:00) 가능하여야 합니다.
  다. 원하는 시간만 근로 불가합니다. 유의 바랍니다.


문의사항: 메일(jayseo@dongyang.ac.kr) 혹은 ☎02-2610-1931 (서재이 담당) 
 ",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19574/download.do': '근로학생 지원서.hwp'}]
404,392,[취업] (통신) (주)콤위즈,한종원,2021.11.03,"㈜콤위즈, SKB 네트워크 장비(단말기) 품질 검증, 정규직

1. 모집요강 
가. 기업명: ㈜콤위즈(업종 – 정보통신 서비스업으로 ICT 산업분야에서 전문성과 경쟁력을 갖춘 중소기업) 
나. 채용부문 : 1. SKB 네트워크 장비(단말기) 품질 검증
    - OLT, ONU, MODEM, ONT, STB, AP등 BMT
    2. ㈜머큐리, AP등 단말기 품질 검증
    - 11ax, ac, n, AP 유, 무선 기능시험 및 펌웨어 검증
다. 고용형태 : 정규직
라. 근 무 지 : 서울시 동작구(SKB 동작국사)
  인천 서구(머큐리)
마. 근무형태 : 주 5일, 9-18시
바. 연봉조건 : 2,300 ~ 2,600만원
사. 채용절차 : 서류전형 → 면접전형 → 최종합격
아. 자격조건 : 전문대졸(관련학과)
자. 우대조건 : 관련 자격증 소지자, 컴퓨터 활용 및 문서 작성 우수자

2. 접수방법
가. 접수방법 : 사람인 입사지원 or 이메일(jjb0513@icomwiz.com) 지원
나. 제출서류 : 최종합격 후 공지 예정
다. 서류마감 : 채용시 까지

1. ㈜머큐리, AP등 단말기 품질 검증
https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41423006&view_type=etc

2. SKB 네트워크 장비(단말기) 품질 검증
https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41394326&view_type=etc ",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19573/download.do': '(주)콤위즈_회사소개서.pdf'}]
404,391,"[취업] (전기, 전자) (주)솔리드메카",윤현수,2021.10.28,"1. 회사명 : 솔리드메카
   2007년에 설립된 회사로 자본금 3억원, 매출액 170억, 사원수 50명 규모의 중소기업입니다. 경기도 화성시 석우동에 위치하고 있으며, 반도체 검사장비 개발 및 제조 사업을 하고 있습니다.
홈페이지 : https://www.solidmeca.co.kr/

2. 회사주소 : 경기도 화성시 삼성1로길 33 (우편번호 : 18449)

3. 상세내용
- 직무 : PCB 설계
- 수행업무 : PCB/FPCB Artwork
- 연      봉 : 면접 후 결정
- 근무시간 : 주 5일, 09:00 ~ 18:00
- 복리후생 : 남자 기숙사 제공, 중/석식 제공, 콘도 휴양소 이용 등

4. 선발사항
- 선발방법 : 서류 -> 면접
- 구비서류 : 이력서, 자기소개서, 졸업(예정)증명서, 주민등록등본 각 1부
- 우대사항 : 전기/전자공학 전공자 우대
- 접수방법 : 아래 사람인 공로 링크로 들어가셔서 지원
- 사람인 링크 : https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=41119410&view_type=search
- 마감일 : 21.11.08(월)",,[]
404,390,"[취업] (전자, 통신) 인캐드",윤현수,2021.10.27,"1. 회사명 : 인캐드
   Global대기업 LG디스플레이, 삼성SDI, LS일렉트릭, LG이노텍의 A/W협력회사로 수주가 안정적이며 다양한 전자회로기판 설계기술을 배울 수 있는 회사입니다

2. 주소 : 14118 경기 안양시 동안구 엘에스로 116번길 25-32, 918호(호계동, 안양 SK V1센터)

3. 상세 내용
    - 모집직종 : PCB 설계직
    - 수행업무 : XPEDITION 또는 PADS를 사용한 설계
    - 연      봉 : 2300만원
    - 복리후생 : 4대보험, 중식제공
    - 근무시간 : 주 5일, 09:00 ~ 18:00
    - 우대사항 : 근무지 인근 거주자

4. 지원방법
   - 마  감 일 : 2021.11.11
   - 구비서류 : 이력서, 자기소개서, 성적증명서, 졸업(예정)증명서, 주민등록등본 각 1부
   - 선발방법 : 서류전형 -> 면접
   - 지원방법 : 마감일 이전까지 yhs0103@dongyang.ac.kr로 위 서류를 보내주시기 바랍니다.",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19572/download.do': '회사소개자료_2021_3월.pdf'}]
404,389,[취업] (전기) 한국전기안전공사 취업역량 강화 교육 안내,윤성찬,2021.10.21,"1. 사업소개
- 코로나19로 인하여 수업 및 취업 등에 어려움을 겪은 전문대학 졸업(예정)자의 취업역량 강화 지원을 목적으로 각종 교육 프로그램 이수 등에 소요되는 비용을 지원하는 사업

2. 교육기관 소개
- 한국전기안전공사 소개 : 전기안전관리법 제30조에 의거 전기로 인한 재해를 예방하기 위하여 전기안전에 관한 조사,연구,기술개발,홍보,검사업무를 수행하는 전기안전 전문기관
- 전기안전교육원 소개 :
* 전기설비의 효과적인 유지관리와 화재,감전 등에 대한 전문교육을 실시하여 전기재해예방에 기여하는 국내 유일의 전기안전 전문교육기관
* 현장실무경험이 풍부한 기술사,석(박)사 중심으로 교수진 구성

3. 교육과정
- 과정명 : 전기설비 기술향상
- 교육내용 : 저압전기설비, 수배전설비, 가상현실(VR)기반 실습 등
- 대상 : 전기,전자 관련학과 2학년 및 2021년도 졸업자 중 미취업자
- 교육일정 :
(1차) 2021.11.01 (월) ~ 11.04 (목)
(2차) 2021.11.08 (월) ~ 11.11 (목)
- 교육장소 : 전기안전교육원(충남 아산시)
- 교육비용 : 무료(개인부담금 없음, 교육부에서 교육비 전액지원)/숙식비 포함

4. 신청기간 : 2021.10.22 (금) 15시까지 (신청 마감기간이 촉박한 점 양해 부탁드립니다.)

5. 신청방법 :
scyoon@dongyang.ac.kr로 메일접수(신청자 중 자체적으로 2명을 선정한 후 별도로 안내 예정)
본인의 학번과 이름을 메일로 보내주시기 바랍니다.
 ",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19571/download.do': '붙임.+전기안전교육원+교육신청+매뉴얼.pdf'}]
404,388,[취업] (공통)SK오앤에스,한종원,2021.10.21,"1. 모집대상 : 신입(정규직)

2. 모집분야 : 유.무선망, 교환망, 통신전력

3. 자 격 : 관련학과 졸업생 및 졸업예정자 (군필자 이상)

4. 전 공 : 정보통신/전자/전기/컴퓨터공학

5. 우대사항 : 학교 추천 인력에 대해 서류전형 시 가산점 보여

6. 근무지역 : 전국

7. 모집인원 : 0명

8. 지원방법 : www.skcarrers.com on-line지원

9. 절 차 : 서류전형 -> 필기전형 -> 면접전형 -> 채용검진

10. 참 고 : www.skons.co.kr",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19569/download.do': '[SK오앤에스] 21년 하반기 신입채용 대학발송 공문.pdf'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19570/download.do': '채용 포스터_공지용(최종).pdf'}]"
404,387,2021-2 전기공학과 중간고사 시간표(2021.10.19 수정),윤성찬,2021.10.18,"2021학년도 2학기 전기공학과 중간고사 시간표입니다.
중간고사 시간표와 관련하여 안내사항이 있으니, 첨부파일(필독사항)을 꼭 참고해 주시기 바랍니다.

*이번 21-2학기 중간고사는 1학기 시험과 마찬가지로 코로나19 바이러스 예방 및 확산 방지를 위해 강좌별 1~2개 강의실로 나누어 시험을 실시합니다.

시험을 응시하는 강의실은 각 강좌 교수님께 문의하시기 바랍니다.

* 분반의 경우 본인이 응시할 강의실을 교수님의 공지를 통해 확인해 주시기 바랍니다.
* 마스크 착용을 포함한 방역수칙을 지켜주시기를 당부 드립니다.

*시험기간*
전공 : 2021.10.27 (수), 10.29 (금), 11.2 (화)
교양 : 2021.10.28 (목), 11.1 (월)

*수정 사항*

10.29 (금)
EA반 모터구동회로제작-서재완 교수님
대면 -> 비대면 전환
* 평가 방법은 교수님의 공지를 확인해 주시기 바랍니다.


*안내 사항*
시험 시간표가 겹치는 학생은 학부사무실(3호관 409호)로 반드시 연락 바랍니다.
(TEL 02-2610-1883)
시험 전, 시간표의 변동사항이 생길 수 있으므로
학부 게시판이나 홈페이지를 수시로 확인하시기 바랍니다.





[중간고사기간 중 부정행위 근절 안내]
2021학년도 2학기 중간고사 시행과 관련하여 시험 부정 행위자에 대하여 우리대학 상벌규칙에 의거 다음과 같이 단호히 조치할 예정이므로 학생 여러분들께서는 이점 유념하시어 시험에 응해주시기 바랍니다.

※ 관련근거 : 
상벌규칙 제14조(시험 부정행위에 대한 징계 조치)
① 다음 각 호의 1에 해당하는 학생은 해당교과목의 시험성적을 무효로 하고 근신이상의 징계를 한다.
1. 타인에게 답안을 보여주거나 보고 쓰는 자
2. 구두로 답안을 불러주거나 참고물을 보고 답안을 작성한 자
② 다음 각 호의 1에 해당하는 학생은 당해 기간 동안 실시되는 전 교과목의 시험 성적을 무효로 하고 유기정학 이상의 징계를 한다.
   1. 작성한 답안지를 서로 교환한 자
2. 대리시험을 행한 자나 응시케 한 자
3. 감독자의 지시에 불응하거나 이를 거부한 자 

학칙시행세칙 제53조(수험생 유의사항)
① 시험 시작 10분 이상이 경과하였을 경우에는 입실을 금지하며 20분 이상이 경과된 후부터는 퇴실할 수 있다.
② 고사장에서는 감독교수의 지시를 준수하여야 하며 불응하면 퇴장을 명할 수 있으며 학칙에 의거 징계한다. 
   ",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19566/download.do': '2021-2 중간고사 필독사항.txt'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19567/download.do': '2021-2학기 전기공학과 중간고사 시간표_학생용.xlsx'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19568/download.do': '2021-2학기 전기공학과 중간고사 시간표___학생용.pdf'}]"
404,386,2021-2 정보통신공학과 중간고사 시간표,한종원,2021.10.18,"2021학년도 2학기 정보통신공학과 중간고사 시간표입니다.

이번 21-2학기 중간고사는 코로나19 바이러스 예방 및 확산 방지를 위해
1~2개 강의실로 나누어 시험을 실시합니다.

시험을 응시하는 강의실은 각 강좌 교수님의 공지사항을 필히 확인하시기 바랍니다.

*안내 사항*
시험 시간표가 겹치는 학생은 학부사무실(3호관 409호)로 필히 연락 바랍니다.
(TEL 02-2610-1885)
시험 전, 시간표의 변동사항이 생길 수 있으므로
학부 게시판이나 홈페이지를 수시로 확인하시기 바랍니다.


[중간고사기간 중 부정행위 근절 안내]
2021학년도 2학기 중간고사 시행과 관련하여 시험 부정 행위자에 대하여 우리대학 상벌규칙에 의거 다음과 같이 단호히 조치할 예정이므로 학생 여러분들께서는 이점 유념하셔서 시험에 응해주시기 바랍니다.
 ※ 관련근거 : 
상벌규칙 제14조(시험 부정행위에 대한 징계 조치)
① 다음 각 호의 1에 해당하는 학생은 해당교과목의 시험성적을 무효로 하고 근신이상의 징계를 한다.
1. 타인에게 답안을 보여주거나 보고 쓰는 자
2. 구두로 답안을 불러주거나 참고물을 보고 답안을 작성한 자
② 다음 각 호의 1에 해당하는 학생은 당해 기간 동안 실시되는 전 교과목의 시험 성적을 무효로 하고 유기정학 이상의 징계를 한다.
    1. 작성한 답안지를 서로 교환한 자
 2. 대리시험을 행한 자나 응시케 한 자
     3. 감독자의 지시에 불응하거나 이를 거부한 자 

학칙시행세칙 제53조(수험생 유의사항)
① 시험 시작 10분 이상이 경과하였을 경우에는 입실을 금지하며 20분 이상이 경과된 후부터는 퇴실할 수 있다.
② 고사장에서는 감독교수의 지시를 준수하여야 하며 불응하면 퇴장을 명할 수 있으며 학칙에 의거 징계한다.
   ",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19564/download.do': '2021-2학기 중간고사 시간표_정보통신공학과(1018)_학생용.xlsx'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19565/download.do': '2021-2학기 중간고사 시간표_정보통신공학과(1018)_학생용.pdf'}]"
404,385,[취업] (통신) 코닉오토메이션(주),한종원,2021.10.12,"*** 문의 및 이력서 제출처 ***
채용 담당자 : 김유환 부장(영업지원팀)
연락처 : 02-6337-0649
이력서 제출 : kimyh@kornic.co.kr
 ***** 채용 공고 *****
회사명 : 코닉오토메이션
홈페이지 : www.kornic.co.kr
모집부서 : IT인프라사업부 네트워크기술팀
모집부문 : 네트워크 엔지니어 신입
담당업무 : 네트워크 제품 기술지원 (Radware / Alcaltel / Huawei / efficient iP 등)
자격 요건 :
ü  IP 네트워크 관련 기본 지식 보유 (L2-L3 관련 지식 필수)
ü  고객 서비스 마인드
ü  긍정적 사고
ü  관련 기술 자격증 소지자 우대
ü  외근/출장 가능자
 근무 조건
ü  근무 형태 : 정규직
ü  근무지 : 서울 서초구 방배동 (코닉오토메이션 서울지점)
ü  근무요일 : 주 5일 (월-금) 탄력근무제
 제출서류 : 이력서, 자기소개서 (이메일 제출)
최종합격 후 제출서류 : 졸업증명서, 최종학교 성적증명서, 자격증 사본(소지자에 한함)
  전형방법 : 서류전형 -> 실무자 면접(온라인 면접) -> 임원면접 ",,[]
404,384,[취업] (공통) (주)엠코전자,한종원,2021.10.12,"1. 모집개요
- 모집분야 : 전자부품
- 모집대상 : 전자부품 국내외 기술영업
- 모집기간 : 모집 시 
- 근무형태 : 정규직
- 학력 : 초대졸 이상
- 급여 : 협의
  2. 이런 분을 찾습니다.
- 성실된 마음으로 같이 성장을 목표로 하는 분
- 열린 마음으로 구성원간 원활한 소통을 하는 분
  3. 주요 업무내용
- 전자부품 기술영업
- 메모리 반도체 기술영업
- CAE SW 기술영업
  4. 자격요건 및 우대사항
- 전기, 전자, 컴퓨터 전공자
- 동종업계 근무 경력자
- 원활한 OA 사용자자  

5. 채용방법
- 상시채용으로, 이력서를 준비하여 채용담당자 (sun@mkor.net) 또는 (sijung@mkor.net) 으로 보내시면 됩니다.",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19563/download.do': '(주) 엠코전자.hwp'}]
404,383,[취업] (전기) 태신상사(주),윤성찬,2021.10.06,"1. 구인사항
- 기업명 : 태신상사(주)
- 모집분야 : 기술영업직
- 수행업무 : 전기계측기 기술영업, 영업지원
- 채용인원 : 1명
- 전공 : 전기공학과
- 필수자격 : 군필, 29세 이하
- 우대사항 : 전기관련 자격증 우대

2. 근로조건
- 근무지 : 서울특별시 구로구 경인로53길 15, 업무A동 305-1호 (구로동,중앙유통단지)
- 고용형태 : 정규직
- 급여 : 2,600 ~ 2,800만원
- 근무일 : 주 5일
- 근무시간 : 8:30 ~ 18:30
- 휴일근무 : 
- 복리후생 : 4대보험, 경조휴가, 하계휴가, 연차, 명절선물

3. 접수방법 : 이메일 접수
- 접수처 : hwh@hioki.co.kr
- 구비서류 : 이력서, 자기소개서, 성적증명서, 졸업(예정)증명서
- 마감일자 : 2021.10.15",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19562/download.do': '입사지원서_기계+전기전자통신공학부 (1).docx'}]
404,382,"[취업] (전자, 통신) 유엘코리아(주)",한종원,2021.09.29,"1. 경력 : 신입

2. 학력 : 대졸(2,3년제) 이상

3. 근무형태 : 정규직 수습기간 3개월

4. 급여 : 회사내규에 따름

5. 근무일시 : 주 5일(월~금) 탄력근무제

6. 근무지역 : 경기 수원시 영통구

더 자세한 사항 및 지원 희망자는 아래의 링크를 따라 지원해주시면 됩니다. 

https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41221455&view_type=etc ",,[]
404,381,"[취업] (전기,통신) (주)지화기술단 채용공고",윤성찬,2021.09.28,"1. 구인사항
- 기업명 : (주)지화기술단
- 모집분야 : 신입 설계부 Engineer
- 수행업무 : 전기 설계/감리 업무
- 채용인원 : 0명
- 전공 : 전기, 통신
- 필수자격 : 전기/정보통신/소방 관련학과 기졸업자 및 졸업예정자
- 우대사항 : 모집분야 국가기술자격증 소지자

2. 근로조건
- 소재지 : 서울시 송파구 송이로 36길 62-19 대성빌딩 3층 (지하철 8호선 문정역 부근)
- 급여조건 : 회사 내규에 따름
- 주5일근무, 장기근속자포상, 동호회 활동지원, 사우회 운영
- 그 외 근무조건은 국가 노동부 기준 준수
- 인턴(수습) 기간 적용 (1~2개월정도)

3. 접수방법
- 제출서류 준비하여 E-mail 접수 (jeehwa@jeehwa.com) 
* 제출서류 : 이력서(자유양식), 자기소개서(자유양식)
- 채용절차 : 입사지원 -> 서류전형 -> 면접전형 -> 최종발표
- 마감일 : 21년 10월 15일(금) 오후 5시까지 E-mail 도착분에 한함
- 문의  : 02-408-5273 (주)지화기술단 ",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19561/download.do': '입사지원서_기계+전기전자통신공학부 (1).docx'}]
404,380,"[취업] (전기,전자) 귀뚜라미에너지 추천채용",윤성찬,2021.09.28,"1. 구인사항
- 기업명 : 귀뚜라미에너지
- 모집분야 : 가스안전관리
- 수행업무 : 도시가스 공급과 관련된 모든 안전관리 업무
- 채용인원 : 남 0명
- 전공 : 기계공학부/로봇자동화공학부/전기공학과, 정보전자공학과, 반도체전자공학과, 생명화학공학과
- 필수자격 : 가스기능사 이상 자격증 필수
- 우대사항 : 전공관련 자격증

2. 근로조건
- 근무지 : 서울 구로
- 고용형태 : 정규직
- 급여 : 3,279만원
- 근무일 : 주 5일 
- 근무시간 : 09:00~18:00 
- 휴일근무 : x
- 복리후생 : 리프레쉬 휴가제도, 자녀 학자금제도 등
- 청년내일채움공제 : x

3. 접수방법
- 구비서류 : 입사지원서(회사양식), 성적증명서, 졸업(예정)증명서, 자격증사본
- 제출처 : sjsj0419@dongyang.ac.kr
- 서류마감 : 2021.10.07. 14시",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19560/download.do': '이력서 및 자기소개서_귀뚜라미에너지_(신입).doc'}]
404,379,"[취업] (전기,전자) 에스이앤에스 채용공고",윤성찬,2021.09.27,"1. 구인사항
- 기업명 : 에스이앤에스
- 모집분야 : 반도체장비 엔지니어(FSE), 반도체장비 조립(제조), 물류창고 자재관리
- 채용인원 : 남자
 반도체장비 엔지니어(FSE) : 10명
 반도체장비 조립(제조) : 5명
 물류창고 자재관리 : 1명
- 전공 :
1) FSE, 제조 : 전자, 전기, 기계, 반도체
2) 물류 : 무관

2. 근로조건
- 근무지 : 경기 평택시
- 급여 : 연봉 3,000만원 ~ 3,300만원 (퇴직연금 별도)
- 근무시간 : 08:30 ~ 17:30
- 복리후생 :
1) 공통 : 주거비 지원 (3년간 1,000만원 무이자 융자, 월세 15만원 지원), 내일채움공제,
 교통비, 퇴직연금, 단체상해보험, 기숙사, 구내식당, 자녀학자금, 포상제도
2) 엔지니어 : 역량수당(8~32만원/月), 통신비지원(5만원/月), 출장비(2만원/日)
3) 제조 : 역량수당(5~10만원/月), 조식지원
4) 물류 : 역량수당(10만원/月)

3, 접수방법
- 채용사이트 :
1) 사람인, 검색창 '에스이앤에스' 검색
2) 이메일 직접 지원 - rbg0315@seands.co.kr
- 공고기간 : 메일접수(수시)
- 유의사항 : 지원시 자사이력서 제출 必",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19558/download.do': '181015_SEAND_이력서_Rev.3 (4).docx'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19559/download.do': '210927_에스이앤에스_추천의뢰서.pdf'}]"
